,title,artist,gender,lyricist,composer,arranger,debut_year,generation
6596,괜찮아요,비투비,남,"ZeroZine (MosPick)    ,    조성호    ,    홍승성    ,    이민혁    ,    정일훈   ","    ZeroZine (MosPick)    ,    조성호   ","    ZeroZine (MosPick)    ,    조성호   ",2013,3
6597,너나잘살아,비투비,남,"빅싼초 (Yummy Tone)    ,    소크라테스   ",    서재우 (TENTEN)   ,    서재우 (TENTEN)   ,2013,3
6598,북치고장구치고,비투비,남,"서재우 (TENTEN)    ,    서용배 (TENTEN)    ,    이민혁    ,    정일훈   ","    서재우 (TENTEN)    ,    서용배 (TENTEN)   ","    서재우 (TENTEN)    ,    서용배 (TENTEN)   ",2013,3
6599,summerromance,비투비,남,"빅싼초 (Yummy Tone)    ,    Ferdy (MosPick)    ,    임현식   ","    빅싼초 (Yummy Tone)    ,    Ferdy (MosPick)    ,    임현식   ","    빅싼초 (Yummy Tone)    ,    Ferdy (MosPick)   ",2013,3
6600,친구의여자친구,비투비,남,"임현식    ,    정일훈    ,    이민혁   ","    임현식    ,    정일훈   ",    서재우 (TENTEN)   ,2013,3
6601,꽃보다그녀,비투비,남,"조성호    ,    Ferdy (MosPick)    ,    정일훈   ","    조성호    ,    Ferdy (MosPick)   ","    조성호    ,    Ferdy (MosPick)   ",2013,3
6602,보고파,비투비,남,임현식   ,    임현식   ,    임현식   ,2013,3
6603,어기여차디여차,비투비,남,"서재우 (TENTEN)    ,    빅싼초 (Yummy Tone)    ,    이민혁    ,    Caesar & Loui   ","    서재우 (TENTEN)    ,    빅싼초 (Yummy Tone)    ,    Caesar & Loui   ","    서재우 (TENTEN)    ,    빅싼초 (Yummy Tone)    ,    Caesar & Loui   ",2013,3
6604,open,비투비,남,"이민혁    ,    Jerry.L    ,    정일훈   ","    이민혁    ,    Jerry.L   ","    Jerry.L    ,    이민혁   ",2013,3
6605,shakeit,비투비,남,"임현식    ,    정일훈   ","    임현식    ,    정일훈   ","    임현식    ,    정일훈   ",2013,3
6606,everything`sgood-일훈solo(outro),비투비,남,정일훈   ,    정일훈   ,"    정일훈    ,    임현식    ,    ZeroZine (MosPick)   ",2013,3
6607,울어도돼,비투비,남,"Jerry.L    ,    한희준   ","    Jerry.L    ,    한희준   ",    Jerry.L   ,2013,3
6608,울면안돼,비투비,남,"임현식    ,    정일훈   ","    임현식    ,    정일훈   ","    임현식    ,    정일훈    ,    ZeroZine (MosPick)   ",2013,3
6609,한모금,비투비,남,"Good Life    ,    이민혁    ,    정일훈   ",    Good Life   ,    Good Life   ,2013,3
6610,마셔!,비투비,남,"정일훈    ,    이민혁    ,    프니엘   ","    임현식    ,    정일훈   ","    임현식    ,    정일훈   ",2013,3
6611,크리스마스라서,비투비,남,"ZeroZine (MosPick)    ,    Ferdy (MosPick)    ,    정일훈   ","    ZeroZine (MosPick)    ,    Ferdy (MosPick)   ","    ZeroZine (MosPick)    ,    Ferdy (MosPick)   ",2013,3
6612,넌감동이야,비투비,남,"텐조와 타스코    ,    이민혁    ,    정일훈   ",    텐조와 타스코   ,    텐조와 타스코   ,2013,3
6613,잘지내겠죠,비투비,남,"e.one    ,    이민혁    ,    정일훈   ",    e.one   ,    e.one   ,2013,3
6614,happening,비투비,남,민연재   ,"    서재우 (TENTEN)    ,    Brian Lee   ",    서재우 (TENTEN)   ,2013,3
6615,뛰뛰빵빵,비투비,남,용감한 형제   ,"    용감한 형제    ,    코끼리왕국   ","    용감한 형제    ,    코끼리왕국    ,    이정민   ",2013,3
6616,끝난건가요,비투비,남,"이창근    ,    이승우   ",    이규훈   ,"    이규훈    ,    송영민    ,    이기용   ",2013,3
6617,여보세요,비투비,남,"Peter    ,    Young Sky    ,    제이덥 (JDUB)   ","    Peter    ,    Young Sky    ,    제이덥 (JDUB)   ","    Peter    ,    Young Sky    ,    제이덥 (JDUB)   ",2013,3
6618,크리스마스노래,비투비,남,"라도    ,    최규성   ","    라도    ,    최규성   ","    라도    ,    최규성    ,    이삭   ",2013,3
6619,내가니남자였을때,비투비,남,"박우상    ,    소라   ",    박우상   ,    박우상   ,2013,3
6620,스릴러,비투비,남,"서재우 (TENTEN)    ,    서용배 (TENTEN)    ,    이민혁    ,    정일훈   ","    서재우 (TENTEN)    ,    서용배 (TENTEN)   ","    서재우 (TENTEN)    ,    서용배 (TENTEN)   ",2013,3
6621,왜이래,비투비,남,"임현식    ,    이기광    ,    이민혁    ,    Peniel    ,    정일훈   ","    임현식    ,    이기광   ","    신사동 호랭이    ,    임현식   ",2013,3
6622,catchme,비투비,남,"서재우 (TENTEN)    ,    서용배 (TENTEN)    ,    이민혁    ,    정일훈   ","    서재우 (TENTEN)    ,    서용배 (TENTEN)   ","    서재우 (TENTEN)    ,    서용배 (TENTEN)   ",2013,3
6623,크리스탈같이,비투비,남,"최용찬    ,    이민혁    ,    Peniel    ,    정일훈   ",    최용찬   ,    최용찬   ,2013,3
6624,별,비투비,남,"임현식    ,    이민혁    ,    정일훈   ",    임현식   ,"    김태호    ,    ZeroZine (MosPick)   ",2013,3
6625,지난날,비투비,남,유재하   ,    유재하   ,    Postino   ,2013,3
6626,시간이흐른뒤엔,비투비,남,"이동현    ,    Postino   ",    Postino   ,    Postino   ,2013,3
6627,첫사랑,비투비,남,Postino   ,    Postino   ,    Postino   ,2013,3
6628,byebyelove,비투비,남,,,,2013,3
6629,두번째고백,비투비,남,"서재우 (TENTEN)    ,    서용배 (TENTEN)    ,    이민혁    ,    정일훈   ","    서재우 (TENTEN)    ,    서용배 (TENTEN)   ","    서재우 (TENTEN)    ,    서용배 (TENTEN)   ",2013,3
6630,pressplay(feat.g.na),비투비,남,"서재우 (TENTEN)    ,    지나    ,    서용배 (TENTEN)   ","    서재우 (TENTEN)    ,    서용배 (TENTEN)   ","    서재우 (TENTEN)    ,    서용배 (TENTEN)   ",2013,3
6631,wow,비투비,남,"김도훈 (RBW)    ,    서재우 (TENTEN)    ,    서용배 (TENTEN)    ,    박충민   ","    김도훈 (RBW)    ,    서재우 (TENTEN)    ,    서용배 (TENTEN)   ","    김도훈 (RBW)    ,    서재우 (TENTEN)    ,    서용배 (TENTEN)   ",2013,3
6632,사랑밖에난몰라,비투비,남,"김도훈 (RBW)    ,    서재우 (TENTEN)    ,    서용배 (TENTEN)    ,    정일훈   ","    김도훈 (RBW)    ,    서재우 (TENTEN)    ,    서용배 (TENTEN)   ","    김도훈 (RBW)    ,    서재우 (TENTEN)    ,    서용배 (TENTEN)   ",2013,3
6633,u&i,비투비,남,황성진   ,"    임상혁    ,    이주형 (MonoTree)   ","    임상혁    ,    이주형 (MonoTree)   ",2013,3
6634,standup,비투비,남,"황성진    ,    김민호    ,    전수정    ,    윤혜주   ",    최용찬   ,    최용찬   ,2013,3
6635,mygirl,비투비,남,Triple A   ,    Triple A   ,    Triple A   ,2013,3
6636,사랑병,비투비,남,강은경   ,"    김도훈 (RBW)    ,    박근태   ",    최용찬   ,2013,3
6637,borntobeat,비투비,남,"서재우 (TENTEN)    ,    서용배 (TENTEN)    ,    정일훈   ","    서재우 (TENTEN)    ,    서용배 (TENTEN)   ","    서재우 (TENTEN)    ,    서용배 (TENTEN)   ",2013,3
6638,그입술을뺏었어,비투비,남,휘성 (Realslow)   ,"    서재우 (TENTEN)    ,    서용배 (TENTEN)   ","    서재우 (TENTEN)    ,    서용배 (TENTEN)   ",2013,3
6639,비밀(insane),비투비,남,"서재우 (TENTEN)    ,    서용배 (TENTEN)    ,    정일훈    ,    이민혁   ","    서재우 (TENTEN)    ,    서용배 (TENTEN)   ","    서재우 (TENTEN)    ,    서용배 (TENTEN)   ",2013,3
6640,imagine,비투비,남,"서재우 (TENTEN)    ,    서용배 (TENTEN)    ,    정일훈    ,    이민혁   ","    서재우 (TENTEN)    ,    서용배 (TENTEN)   ","    서재우 (TENTEN)    ,    서용배 (TENTEN)   ",2013,3
6641,mondaytosunday,비투비,남,,,,2013,3
6642,아버지,비투비,남,"서재우 (TENTEN)    ,    서용배 (TENTEN)   ","    서재우 (TENTEN)    ,    서용배 (TENTEN)   ","    서재우 (TENTEN)    ,    서용배 (TENTEN)   ",2013,3
6643,universe,엑소,남,윤사라   ,"    신혁    ,    Mrey    ,    JJ Evans    ,    Jeff Lewis   ","    신혁    ,    Mrey   ",2012,3
6644,지나갈테니(beenthrough),엑소,남,"박지희    ,    JQ   ","    Mike Woods    ,    Kevin White    ,    Brandyn Burnette    ,    Molly Moore    ,    MZMC    ,    Heavy   ",    Rice n` Peas   ,2012,3
6645,stay,엑소,남,"JQ    ,    이지혜    ,    Sik-K (식케이)   ","    Cathy Dennis    ,    Robert Gerongco    ,    Samuel Gerongco    ,    Terence Lam   ","    Robert Gerongco    ,    Samuel Gerongco    ,    Terence Lam   ",2012,3
6646,fall,엑소,남,"JQ    ,    Mola    ,    MQ   ","    Mike Woods    ,    Kevin White    ,    Andrew Bazzi    ,    MZMC   ",    Rice n` Peas   ,2012,3
6647,goodnight,엑소,남,"현지원    ,    JQ   ","    Mike Woods    ,    Kevin White    ,    Micah Powell    ,    MZMC   ",    Rice n` Peas   ,2012,3
6648,lightsout,엑소,남,첸 (CHEN)   ,"    BANE SCOTT    ,    류    ,    Andrew `fiction.` Holyfield    ,    Jason `Arner` Housman   ","    BANE SCOTT    ,    류    ,    Andrew `fiction.` Holyfield    ,    Jason `Arner` Housman   ",2012,3
6649,monster,엑소,남,kenzie   ,"    kenzie    ,    LDN Noise    ,    Rodnae `Chikk` Bell    ,    딥플로우   ","    kenzie    ,    LDN Noise    ,    Rodnae `Chikk` Bell    ,    딥플로우   ",2012,3
6650,늑대와미녀(wolf),엑소,남,kenzie   ,"    kenzie    ,    Will Simms    ,    Nermin Harambasic   ","    Will Simms    ,    kenzie    ,    심재원    ,    숀 (SHAUN)   ",2012,3
6651,백색소음(whitenoise),엑소,남,서지음   ,"    LDN Noise    ,    Adrian Mckinnon    ,    Rodnae `Chikk` Bell   ",    LDN Noise   ,2012,3
6652,thunder,엑소,남,전간디   ,"    Raphaella Mazaheri-Asadi    ,    Hiten Bharadia    ,    Will Simms   ","    Raphaella Mazaheri-Asadi    ,    Hiten Bharadia    ,    Will Simms   ",2012,3
6653,artificiallove,엑소,남,"JQ    ,    서림    ,    지예원 (Joombas)   ","    Timothy `Bos` Bullock    ,    Adrian Mckinnon    ,    Tay Jasper    ,    MZMC   ",    Timothy `Bos` Bullock   ,2012,3
6654,불공평해(unfair),엑소,남,Deanfluenza   ,"    Deanfluenza    ,    Beat&Keys   ",    Beat&Keys   ,2012,3
6655,mylady,엑소,남,김부민   ,    Hitchhiker   ,"    Hitchhiker    ,    Maxx Song   ",2012,3
6656,월광(moonlight),엑소,남,서지음   ,"    Harvey Mason Jr.    ,    Damon Thomas    ,    Mike Daley    ,    Steven Russell   ","    Harvey Mason Jr.    ,    Damon Thomas    ,    Mike Daley    ,    Steven Russell    ,    Maxx Song   ",2012,3
6657,singforyou,엑소,남,kenzie   ,"    Matthew Tishler    ,    Felicia Barton    ,    Aaron Benward   ",    kenzie   ,2012,3
6658,cloud9,엑소,남,Misfit   ,"    Dem Jointz    ,    Ericka Coulter    ,    디즈    ,    Ryan S. Jhun   ","    Dem Jointz    ,    Ericka Coulter    ,    디즈    ,    Ryan S. Jhun   ",2012,3
6659,heaven,엑소,남,"찬열 (CHANYEOL)    ,    민연재   ","    Stereotypes    ,    Clarence Coffee Jr.    ,    김태성   ","    Stereotypes    ,    Clarence Coffee Jr.    ,    김태성   ",2012,3
6660,girlxfriend,엑소,남,"JQ    ,    서림    ,    지예원 (Joombas)   ","    LDN Noise    ,    Adrian Mckinnon    ,    Tay Jasper    ,    숀 (SHAUN)   ",    LDN Noise   ,2012,3
6661,3.6.5,엑소,남,조윤경   ,"    Didrik Thott    ,    Christian Fast    ,    Henrik Nordenback    ,    Hayden Bell   ","    Didrik Thott    ,    Christian Fast    ,    Henrik Nordenback    ,    Hayden Bell   ",2012,3
6662,같이해(together),엑소,남,"찬열 (CHANYEOL)    ,    MQ   ","    심재원    ,    숀 (SHAUN)   ","    심재원    ,    숀 (SHAUN)   ",2012,3
6663,fullmoon,엑소,남,MQ   ,"    심재원    ,    숀 (SHAUN)   ","    심재원    ,    숀 (SHAUN)   ",2012,3
6664,dropthat,엑소,남,"MQ    ,    심재원   ","    심재원    ,    숀 (SHAUN)   ","    심재원    ,    숀 (SHAUN)   ",2012,3
6665,lucky,엑소,남,김이나   ,    e.one   ,"    e.one    ,    심재원    ,    숀 (SHAUN)   ",2012,3
6666,run,엑소,남,서지음   ,"    MSTR ROGERS    ,    Ana Diaz    ,    Natalia Hajjara   ","    유한진    ,    심재원    ,    숀 (SHAUN)   ",2012,3
6667,lotto,엑소,남,"JQ    ,    서림    ,    조윤경    ,    김민지 (Jam Factory)   ","    LDN Noise    ,    Adrian Mckinnon    ,    Rodnae `Chikk` Bell   ",    LDN Noise   ,2012,3
6668,으르렁(growl),엑소,남,서지음   ,"    신혁    ,    DK    ,    Jordan Kyle    ,    John Major    ,    Jarah Lafayette Gibson   ","    신혁    ,    Jordan Kyle    ,    John Major    ,    추대관 (MonoTree)   ",2012,3
6669,forlife,엑소,남,kenzie   ,"    kenzie    ,    Matthew Tishler    ,    Aaron Benward   ","    kenzie    ,    Matthew Tishler    ,    Aaron Benward   ",2012,3
6670,전야(前夜)(theeve),엑소,남,황유빈   ,"    Mike Woods    ,    Kevin White    ,    Andrew Bazzi    ,    MZMC    ,    헨리 (HENRY)   ",    Rice n` Peas   ,2012,3
6671,power,엑소,남,"JQ    ,    김혜정   ","    Greg Bonnick    ,    Hayden Chapman    ,    James Matthew Norton   ",    LDN Noise   ,2012,3
6672,sweetlies,엑소,남,"찬열 (CHANYEOL)    ,    G.Soul   ","    Joe `Joe Millionaire` Foster    ,    Tay Jasper    ,    G.Soul    ,    Otha `Vakseen` Davis III    ,    MZMC   ",    Joe `Joe Millionaire` Foster   ,2012,3
6673,kokobop,엑소,남,"첸 (CHEN)    ,    찬열 (CHANYEOL)    ,    백현 (BAEKHYUN)    ,    JQ    ,    현지원   ","    KAELYN BEHR    ,    Tay Jasper    ,    Shaylen Carroll    ,    MZMC   ",    Styalz Fuego   ,2012,3
6674,whatudo?,엑소,남,kenzie   ,"    kenzie    ,    Ronny Svendsen    ,    Justin Stein   ",    Ronny Svendsen   ,2012,3
6675,forever,엑소,남,kenzie   ,"    kenzie    ,    LDN Noise    ,    Adrian Mckinnon   ",    LDN Noise   ,2012,3
6676,부메랑(boomerang),엑소,남,조윤경   ,"    Daniel Obi Klein    ,    Thomas Sardorff    ,    Ilanguaq `ilang` Lumholt   ",    Daniel Obi Klein   ,2012,3
6677,다이아몬드(diamond),엑소,남,조윤경   ,"    Harvey Mason Jr.    ,    Michael Wyckoff    ,    Britt Burton    ,    Patrick `J. Que` Smith    ,    Dewain Whitmore   ","    Harvey Mason Jr.    ,    Michael Wyckoff    ,    Britt Burton    ,    Patrick `J. Que` Smith    ,    Dewain Whitmore   ",2012,3
6678,너의손짓(touchit),엑소,남,"첸 (CHEN)    ,    조윤경   ","    CARLOS BATTEY    ,    STEVEN BATTEY    ,    David Delazyn    ,    Chaz Mishan    ,    Denzil Remedios    ,    Ryan S. Jhun   ","    CARLOS BATTEY    ,    STEVEN BATTEY    ,    David Delazyn    ,    Chaz Mishan    ,    Denzil Remedios    ,    Ryan S. Jhun   ",2012,3
6679,소름(chill),엑소,남,"찬열 (CHANYEOL)    ,    서지음   ","    Darius Bryant    ,    Julien Maurice Moore    ,    G.Soul    ,    Tay Jasper    ,    Otha `Vakseen` Davis III    ,    MZMC   ",    DROYD   ,2012,3
6680,기억을걷는밤(walkonmemories),엑소,남,이스란   ,"    Justin Reinstein    ,    Wassily Gradovsky   ","    Mussashi    ,    Wassily Gradovsky   ",2012,3
6681,내가미쳐(goingcrazy),엑소,남,"JQ    ,    서림   ","    심재원    ,    숀 (SHAUN)    ,    Wilbart `Vedo` McCoy III    ,    Paul `MARZ` Thompson    ,    MZMC    ,    Otha `Vakseen` Davis III   ","    심재원    ,    숀 (SHAUN)   ",2012,3
6682,fallingforyou,엑소,남,서지음   ,"    DOMINIQUE RODRIGUEZ    ,    Richard Garcia    ,    Andreas Stone Johansson    ,    Allison Kaplan   ","    DOMINIQUE RODRIGUEZ    ,    Richard Garcia    ,    Andreas Stone Johansson    ,    Allison Kaplan   ",2012,3
6683,whatiwantforchristmas,엑소,남,"JQ    ,    서림   ","    Bum    ,    Chek Parren    ,    J. Lewis    ,    Sidnie Tipton   ","    Bum    ,    Chek Parren   ",2012,3
6684,twentyfour,엑소,남,이유진   ,"    Joe `Joe Millionaire` Foster    ,    Tay Jasper    ,    Leven Kali    ,    Otha `Vakseen` Davis III    ,    MZMC   ",    Joe `Joe Millionaire` Foster   ,2012,3
6685,winterheat,엑소,남,김민지 (Jam Factory)   ,"    Andreas Oberg    ,    Maria Marcus    ,    앤드류 최   ",    Maria Marcus   ,2012,3
6686,dancingking,엑소,남,"JQ    ,    장여진   ","    Peter Tambakis    ,    Sermstyle    ,    Phil Cooke    ,    MZMC    ,    Otha `Vakseen` Davis III   ","    Sermstyle    ,    Phil Cooke   ",2012,3
6687,luckyone,엑소,남,"JQ    ,    서림    ,    최진선    ,    장여진   ","    LDN Noise    ,    앤드류 최    ,    Adrian Mckinnon   ",    LDN Noise   ,2012,3
6688,can`tbringmedown,엑소,남,Young-Hu Kim   ,"    DROYD    ,    Adrian Mckinnon    ,    Tay Jasper    ,    Kameron `Grae` Alexander    ,    Otha `Vakseen` Davis III    ,    MZMC   ",    DROYD   ,2012,3
6689,꿈(she`sdreaming),엑소,남,첸 (CHEN)   ,"    Jskillz    ,    Erin Kim    ,    임광욱   ","    Jskillz    ,    Erin Kim   ",2012,3
6690,유리어항(oneandonly),엑소,남,박성희   ,"    Joe `Joe Millionaire` Foster    ,    Carl `Chip` Days Jr.    ,    Otha `Vakseen` Davis III   ",    Joe `Joe Millionaire` Foster   ,2012,3
6691,theyneverknow,엑소,남,조윤경   ,"    Paul `MARZ` Thompson    ,    De-Capo Music Group    ,    Jamil `Digi` Chammas    ,    Adrian Mckinnon    ,    Tay Jasper    ,    Leven Kali    ,    Otha `Vakseen` Davis III    ,    MZMC   ","    Paul `MARZ` Thompson    ,    De-Capo Music Group    ,    Jamil `Digi` Chammas   ",2012,3
