,source,target,count
5126,로켓펀치,유키스,1
5127,로코베리,티아라,1
5128,루시 (LUCY),베리굿,1
5129,루이,마마무,1
5130,루이,비원에이포,1
5131,루이,파란,1
5132,루이 (긱스),마마무,1
5133,루이 (긱스),몬스타엑스,1
5134,루이 (긱스),인피니트 에이치,1
5135,류광민,티맥스,1
5136,류광민,헬로비너스,1
5137,류다솜,빅스,1
5138,류다솜,엑소,1
5139,류수정 (러블리즈),러블리즈,1
5140,류우,헬로비너스,1
5141,류재현,에프티 아일랜드,1
5142,류형섭,신화,1
5143,를(LEL),나인뮤지스,1
5144,를(LEL),투피엠,1
5145,리노,스트레이 키즈,1
5146,리리크루,러블리즈,1
5147,리시,골든차일드,1
5148,리시,뉴이스트,1
5149,도나,크레용팝,1
5150,도깨비 (Tokkaebi),투피엠,1
5151,데이브레이크 (DAYBREAK),써니힐,1
5152,김희선,뉴이스트,1
5153,김형성,베리굿,1
5154,김혜선,에스이에스,1
5155,김혜선,와이투케이,1
5156,김혜선,핑클,1
5157,김혜성,레인보우 픽시,1
5158,김혜정,몬스타엑스,1
5159,김혜정,소녀시대,1
5160,김혜정,엑소,1
5161,김혜지,핑클,1
5162,김호경,온앤오프,1
5163,김호경,카드,1
5164,김환호,디베이스,1
5165,김희락,크레용팝,1
5166,김희선,갱키즈,1
5167,김희선,더블에스오공일,1
5168,데드피 (DEADP),인피니트 에이치,1
5169,김희선,애프터 스쿨,1
5170,김희선,카라,1
5171,김희영,미쓰에이,1
5172,김희영,치치,1
5173,김희영,카라,1
5174,김희원,마이틴,1
5175,김희원,터보,1
5176,김희정,소녀시대,1
5177,김희정,엔소닉,1
5178,김희탐,다소니,1
5179,나노,스위티,1
5180,나도균,히스토리,1
5181,나르샤 (Brown Eyed Girls),엠앤엔,1
5182,나ㅤㅁㅛㅇ,지지배,1
5183,김형석,베이비복스,1
5184,김형규,히스토리,1
5185,김현철,오마이걸,1
5186,김현철,솔리드,1
5187,김태윤,에이핑크,1
5188,김태윤,카라,1
5189,김태윤,핑클,1
5190,김태주,맵식스,1
5191,김태주,스피드,1
5192,김태주,에이핑크,1
5193,김태주,이엑스아이디,1
5194,김태주,쥬얼리,1
5195,김태현,오렌지캬라멜,1
5196,김태현,티아라,1
5197,김태현,힌트,1
5198,김태호,포미닛,1
5199,김태훈,블랙 비트,1
5200,김태희,구피,1
5201,김태희,베이비 복스 리브,1
5202,김태희,젝스키스,1
5203,김태희,케이팝,1
5204,김태희,클릭비,1
5205,김태희,트랙스,1
5206,김하늘,티맥스,1
5207,김해경,에프티 아일랜드,1
5208,김해나,크레용팝,1
5209,김헌주,뉴이스트,1
5210,김현송,유키스,1
5211,김현아,애프터 스쿨,1
5212,김현우,비스트,1
5213,김현우,샤이니,1
5214,김현우,엠블랙,1
5215,김현중,더블에스오공일,1
5216,나병수,타히티,1
5217,나연,트와이스,1
5218,나인뮤지스,나인뮤지스,1
5219,노주환,마이틴,1
5220,노주환,블락비,1
5221,노주환,비원에이포,1
5222,노주환,스카프,1
5223,노주환,씨엘씨,1
5224,노주환,이달의 소녀 1/3,1
5225,노주환,카라,1
5226,노주환,타이니지,1
5227,노지선,프로미스나인,1
5228,노지훈,베리굿,1
5229,누보,에이치유비,1
5230,니켈,에이핑크,1
5231,니켈,이블,1
5232,다나 (DANA),에프엑스,1
5233,다니엘,디엠티엔,1
5234,다빈,제이워크,1
5235,다솜 (씨스타),씨스타,1
5236,다예,베리굿,1
5237,다이나믹 듀오,플라이 투 더 스카이,1
5238,단테,티알씨엔지,1
5239,달리,다이아,1
5240,달리,에스에프나인,1
5241,달리,에이오에이,1
5242,달리,엔플라잉,1
5243,달리,워너원,1
5244,달리,유니티,1
5245,대니,원타임,1
5246,대원 (DAEWON),유앤비,1
5247,더 네임,오션,1
5248,더 네임,우주소녀,1
5249,노주환,베스티,1
5250,노영심,카라,1
5251,나코,시크릿,1
5252,노영심,솔리드,1
5253,남기상,레인보우,1
5254,남기상,소년공화국,1
5255,남기상,우주소녀,1
5256,남기상,카라,1
5257,남기상,티아라,1
5258,남기상,틴트,1
5259,남기상,히스토리,1
5260,낭이,갓세븐,1
5261,낭이,다이아,1
5262,낭이,에이핑크,1
5263,낭이,티아라,1
5264,낯선,베리굿,1
5265,낯선,업텐션,1
5266,낯선,카라,1
5267,낯선,투윤,1
5268,네이슨 (NATHAN),세븐틴,1
5269,노경민,(여자)아이들,1
5270,노는어린이,걸스데이,1
5271,노는어린이,나인뮤지스,1
5272,노는어린이,라붐,1
5273,노는어린이,비아이지,1
5274,노는어린이,씨엘씨,1
5275,노는어린이,아이비아이,1
5276,노는어린이,제아 파이브,1
5277,노는어린이,투에이엠,1
5278,노는어린이,투피엠,1
5279,노도,디유닛,1
5280,노랑 (Yellow),풍뎅이,1
5281,노르웨이 숲,마틸다,1
5282,히든사운드 (HSND),빅톤,1
