,source,target,count
878,송양하,크로스진,3
879,이승호,에프티 아일랜드,3
880,이유애린,나인뮤지스,3
881,김승수,더블에스오공일,3
882,김승수,레인보우,3
883,이상호,와이투케이,3
884,김은수,미쓰에이,3
885,서용배 (TENTEN),엔플라잉,3
886,이상호,비스트,3
887,김동완,신화,3
888,Alex Cantrall,샤이니,3
889,이상규,파란,3
890,장재민,카라,3
891,김재양,에이오에이,3
892,주영훈,파파야,3
893,이보라,오마이걸,3
894,주찬양 (티맥스),갓세븐,3
895,김정배,동방신기,3
896,황금두현,에이핑크,3
897,주태영,베리굿,3
898,환희,플라이 투 더 스카이,3
899,김종숙,베이비 복스 리브,3
900,장지원,뉴이스트,3
901,Ryan S. Jhun,스피카,3
902,이든 (EDEN),비투비,3
903,김지인,엠블랙,3
904,김지향,구구단,3
905,준 (June),방탄소년단,3
906,김지향,유키스,3
907,준 (SEVENTEEN),세븐틴,3
908,홍지유,티티마,3
909,이단옆차기,파이브돌스,3
910,서정인,솔리드,3
911,김인형,샤이니,3
912,주영훈,슈가,3
913,서정진,제이워크,3
914,김은수,투피엠,3
915,시윤,유키스,3
916,이상인,플라이 투 더 스카이,3
917,서지음,라붐,3
918,김이나,마마무,3
919,이재경,버즈,3
920,이상인,슈가,3
921,Mordny,유키스,3
922,황성진,비투비,3
923,김이나,샤이니,3
924,XIA (준수),제이와이제이,3
925,김이지,베이비 복스 리브,3
926,이상열,러버소울,3
927,김기범,포미닛,3
928,김동현,신화,3
929,Misfit,슈퍼주니어,3
930,Misfit,샤이니,3
931,Misfit,빅스,3
932,Misfit,레드벨벳,3
933,이상백,브라운 아이드 걸스,3
934,김동원,에프티 아일랜드,3
935,김이나,헬로비너스,3
936,Big Brother,에프티 아일랜드,3
937,Razer (Strike),인피니트,3
938,고영환,러버소울,3
939,real-fantasy,제이비제이,3
940,Jerry.L,비투비,3
941,박덕상,티아라,3
942,D.ana(디애나),소나무,3
943,곽상엽,에이치오티,3
944,JayJay (MosPick),골든차일드,3
945,마르코,유앤비,3
946,디스크 브라더스,디엠티엔,3
947,Jay Kang,에이치오티,3
948,디즈,로미오,3
949,똘아이박,다이아,3
950,Sean Alexander,샤이니,3
951,최유정 (Weki Meki),아이오아이,3
952,이태건,엘씨나인,3
953,원상우,파란,3
954,유유진,핑클,3
955,김태희,악동 클럽 (디 에이디),3
956,유유진,티티마,3
957,오레오,업텐션,3
958,유유진,클릭비,3
959,박선만,룰라,3
960,zomay,스누퍼,3
961,이택승,제이엔씨,3
962,HIGHTOP,빅플로,3
963,한성호,엔플라잉,3
964,유현상,카라,3
965,필독 (BIGSTAR),유앤비,3
966,한승훈,에스에프나인,3
967,이지은,티아라,3
968,강성훈,젝스키스,3
969,Denis Seo,틴탑,3
970,한준,뉴이스트,3
971,권소현 (4minute),포미닛,3
972,박채원,파이브,3
973,박기영,아이돌,3
974,오브로스,제이비제이,3
975,GR8MOON,카드,3
976,Sam Lewis,트와이스,3
977,오브로스,스누퍼,3
978,윤미래,엠아이비,3
979,윤명선,슈퍼주니어,3
980,달리,프로미스나인,3
981,최규성,포미닛,3
982,한재호,슈가,3
983,우연석,클릭비,3
984,더 네임,보이프렌드,3
985,더 네임,씨스타,3
986,한재호,레인보우,3
987,이창섭,비투비,3
988,real-fantasy,업텐션,3
989,도나,달샤벳,3
990,라도,포미닛,3
991,원준 (소년공화국),소년공화국,3
992,최준영,쿨,3
993,zomay,제이비제이,3
994,원택 (1Take),씨클라운,3
995,박유천,제이와이제이,3
996,레드락,와썹,3
997,JD Relic,유키스,3
998,D`DAY,써니힐,3
999,엔느,라붐,3
1000,레트로펑키,엠블랙,3
1001,D`DAY,히스토리,3
1002,한경혜,에프티 아일랜드,3
1003,J. Yoon,러블리즈,3
1004,정성헌,스맥스,3
1005,카일라,프리스틴,3
1006,David Kim,스피드,3
1007,Daniel Kim,업텐션,3
1008,David Kim,소년공화국,3
1009,J&S,알이에프,3
1010,로빈,우주소녀,3
1011,로빈,타이니지,3
1012,영광의 얼굴들 (Full8loom),다이아,3
1013,유근,갓세븐,3
1014,Ingrid Skretting,소녀시대,3
1015,예아나이스 (MosPick),골든차일드,3
1016,강동하,비투비,3
1017,정성헌,브라운 아이드 걸스,3
1018,DOCSKIM,방탄소년단,3
1019,최현준 (V.O.S),에이프릴,3
1020,를(LEL),티맥스,3
1021,양현석,스위티,3
1022,JQ,첸백시,3
1023,리듬킹,이블,3
1024,어벤전승,라붐,3
1025,한상원,더블에스오공일,3
1026,어벤전승,에이프릴,3
1027,유영진,소녀시대,3
1028,JQ,엔시티 일이칠,3
1029,David Kim,엠블랙,3
1030,가면라이더,크로스진,3
1031,JQ,슈퍼 주니어-디앤이,3
1032,라임 (헬로비너스),헬로비너스,3
1033,최초아,러버소울,3
1034,Shusui,씨엔블루,3
1035,옐 (YEL),피에스타,3
1036,이트라이브,슈퍼주니어,3
1037,라이머,몬스타엑스,3
1038,DMTN,디엠티엔,3
1039,라이머,씨스타,3
1040,유영석,소녀시대,3
1041,콰지모도,브이에이브이,3
1042,라이머,인피니트 에이치,3
1043,박현중,티아라,3
1044,Hiss noise,방탄소년단,3
1045,정일훈,펜타곤,3
1046,진호 (펜타곤),펜타곤,3
1047,G. 고릴라,브라운 아이드 걸스,3
1048,나영,아이오아이,3
1049,창조,업텐션,3
1050,임서현,트랙스,3
1051,민설,애프터 스쿨,3
1052,Unknown,문차일드,3
1053,나코,솔리드,3
1054,Brian Kim,제국의 아이들,3
1055,남기상,달샤벳,3
1056,심은지,에프엑스,3
1057,배화영,동방신기,3
1058,써니사이드 챙,태사자,3
1059,허영생,더블에스오공일,3
1060,윤효상,천상지희 더 그레이스,3
1061,진짜사나이,와썹,3
1062,허영생,더블에스 삼공일,3
1063,백호 (뉴이스트),뉴이스트,3
1064,강욱진,젝스키스,3
1065,SU4MAN,비오케이,3
1066,별들의 전쟁,트와이스,3
1067,Brian Joo,플라이 투 더 스카이,3
1068,몽실AB,베리굿,3
1069,무,쿨,3
1070,심은지,인피니트,3
1071,텐조와 타스코,모모랜드,3
1072,심은지,투피엠,3
1073,문스톤,에스이에스,3
1074,Brand Newjiq (브랜뉴직),크로스진,3
1075,피터팬,BP 라니아,3
1076,김건우,마이네임,3
1077,E.Knock,투애니원,3
1078,LUCKY.D,헤일로,3
1079,피터팬,대국남아,3
1080,김희선,플라이 투 더 스카이,3
1081,현아,씨엘씨,3
1082,Dr.JO,트와이스,3
1083,나고,몬스타엑스,3
1084,별들의 전쟁,몬스타엑스,3
1085,이효리,핑클,3
1086,김환,허니스트,3
1087,오지훈,태사자,3
1088,은혁 (EUNHYUK),슈퍼 주니어-디앤이,3
1089,은우,프리스틴,3
1090,태완 (Taewan),터치,3
1091,C-no,레인보우,3
1092,Keyfly,몬스타엑스,3
1093,STAINBOYS,다이아,3
1094,방시혁,글램,3
1095,이기 (오레오),뉴이스트,3
1096,용배 (RBW),프로미스나인,3
1097,윤일상,쿨,3
1098,매드클라운,씨스타,3
1099,Long Candy,걸스데이,3
1100,실버벨,풍뎅이,3
1101,이현정,디헤븐,3
1102,박경,블락비,3
1103,김태희,핑클,3
1104,와이엇,온앤오프,3
1105,이제이,투야,3
1106,강우경,구피,3
1107,윤일상,브라운 아이드 걸스,3
1108,최갑원,쥬얼리,3
1109,윤우현,버즈,3
1110,마크 (MARK),엔시티 유,3
1111,최갑원,초신성,3
1112,김기범,티아라,3
1113,V!VE,이엑스아이디,3
1114,최갑원,베이비복스,3
1115,Distract,갓세븐,3
1116,GDLO (MonoTree),레이디스 코드,3
1117,기리보이,몬스타엑스,3
1118,안영민,남녀공학,3
1119,SWEETUNE,러블리즈,3
1120,Kevin,제국의 아이들,3
1121,청담슈퍼,엠블랙,3
1122,북극곰,씨클라운,3
1123,Kenzie,트랙스,3
1124,온유 (ONEW),샤이니,3
1125,태완 (Taewan),유키스,3
1126,안영민,빅뱅,3
1127,GDLO (MonoTree),스텔라,3
1128,FRANTS,데이식스,3
1129,방시혁,파이브,3
1130,안영민,에프티 아일랜드,3
1131,전다운,소나무,3
1132,용배 (RBW),에스에프나인,3
1133,Urban Cllasik,쥬얼리,3
1134,강은경,플라이 투 더 스카이,2
1135,이호승,마이네임,2
1136,김민지 (Jam Factory),엔시티 일이칠,2
1137,이윤재,로미오,2
1138,강은경,젝스키스,2
1139,강타 (KANGTA),슈퍼주니어,2
1140,김민지 (Jam Factory),엑소,2
1141,김보아,스피카,2
1142,이우천,플라이 투 더 스카이,2
1143,이희승,파파야,2
1144,김보아 (스피카),스피카,2
1145,장여진,구구단,2
1146,김민지 (Jam Factory),업텐션,2
1147,김보아 (스피카),카라,2
1148,김보아,레인보우,2
1149,이희승,태사자,2
1150,장석우,대국남아,2
1151,강전명,쥬얼리,2
1152,이유진,슈퍼주니어,2
1153,이현규,문차일드,2
1154,강지원,걸스데이,2
1155,장여진,멜로디데이,2
1156,김병훈,투애니원,2
1157,이유진,엑소,2
1158,이효리,스피카,2
1159,장여진,비에이피,2
1160,강명신,에이핑크,2
1161,이희승,핑클,2
1162,김보형,스피카,2
1163,강지원,티아라,2
1164,강지원,파이브돌스,2
1165,이희승,악동 클럽 (디 에이디),2
1166,강지원,포미닛,2
1167,김민혁,지지배,2
1168,Young H. Kim,신화,2
1169,김부민,소녀시대-태티서,2
1170,강원석,태사자,2
1171,강은경,구피,2
1172,Young-Hu Kim,에프엑스,2
1173,김기범,파이브돌스,2
1174,이윤재,샤이니,2
1175,권호중,슈퍼주니어,2
1176,iHwak,젝스키스,2
1177,김도훈 (RBW),비투비,2
1178,임서현,버즈,2
1179,ZigZag Note,카라,2
1180,이지안,임팩트,2
1181,kenzie,엔시티 드림,2
1182,그레이,태사자,2
1183,kenzie,첸백시,2
1184,ZigZag Note,유키스,2
1185,임상혁,시크릿,2
1186,김도훈 (RBW),투에이엠,2
1187,권태은,원더걸스,2
1188,mOnSteR nO.9,빅톤,2
1189,김도훈 (RBW),에이오에이,2
1190,권은빈,씨엘씨,2
1191,임상혁,비에이피,2
1192,ZigZag Note,여자친구,2
1193,김도훈 (RBW),엔플라잉,2
1194,권윤정,소녀시대,2
1195,권윤정,동방신기,2
1196,e.one,비투비,2
1197,e.one,신화,2
1198,임선아,플라이 투 더 스카이,2
1199,iHwak,씨스타,2
1200,이제희,쿨,2
1201,임유섭,엠아이비,2
1202,이정현 (MISTA BURN),와썹,2
1203,김기범,샤크라,2
1204,earattack,씨스타,2
1205,e.one,투피엠,2
1206,김기범,걸스데이,2
1207,김근수,잉크,2
1208,임영,더블에스오공일,2
1209,김규종,더블에스오공일,2
1210,이주형 (MonoTree),레드벨벳,2
1211,김남주 (에이핑크),에이핑크,2
1212,김남희,베이비 복스 리브,2
1213,이정은,티앤비,2
1214,earattack,트와이스,2
1215,이정은,솔리드,2
1216,이주형 (MonoTree),카라,2
1217,길미,뉴이스트,2
1218,e.one,에이핑크,2
1219,임상혁,비스트,2
1220,ZigZag Note,에이프릴,2
1221,강남사운드,써스포,2
1222,가영,스텔라,2
1223,이택승,샤크라,2
1224,김동현,샤이니,2
1225,zomay,업텐션,2
1226,이토요,원더걸스,2
1227,김동현,엑소,2
1228,김동현,플라이 투 더 스카이,2
1229,김마초,마마무,2
1230,가면라이더,코코소리,2
1231,ZeroZine (MosPick),비에이피,2
1232,ZeroZine (MosPick),(여자)아이들,2
1233,김도훈 (RBW),티아라,2
1234,개미,써니힐,2
1235,강훈,디베이스,2
1236,이장우,터보,2
1237,이트라이브,히스토리,2
1238,가은,달샤벳,2
1239,이하진,갓세븐,2
1240,이희주,브이에이브이,2
1241,강타 (KANGTA),엔알지,2
1242,김민지 (Jam Factory),동방신기,2
1243,김동현,레드벨벳,2
1244,고영욱,룰라,2
1245,고우리,레인보우,2
1246,이태건,브라운 아이드 걸스,2
1247,이지혜,티알씨엔지,2
1248,이진,핑클,2
1249,이재명,슈퍼주니어,2
1250,임보경,브라운 아이드 걸스,2
1251,이진경,신화,2
1252,ZigZag Note,에스아이에스,2
1253,김동열,업텐션,2
1254,ZigZag Note,아이비아이,2
1255,이진호,에프티 아일랜드,2
1256,이찬미,레인보우,2
1257,구피,구피,2
1258,김동열,에이프릴,2
1259,ZigZag Note,멜로디데이,2
1260,장경아,쿨,2
1261,일렉트로보이즈,유키스,2
1262,구자경,마이네임,2
1263,김동열,크로스진,2
1264,ssengirl,업텐션,2
1265,이치우,달샤벳,2
1266,이주형 (MonoTree),투피엠,2
1267,윤영주,컬러링 베이비 7공주,2
1268,김상윤,엔알지,2
1269,박지연,갓세븐,2
1270,양현석,서태지와 아이들,2
1271,어벤전승,레인보우,2
1272,어벤전승,우주소녀,2
1273,박정민,더블에스오공일,2
1274,박정란,태사자,2
1275,박은우,비에이피,2
1276,박우현,브이에이브이,2
1277,박시연,쿨,2
1278,연필,시크릿,2
1279,박수민,스피카,2
1280,영광의 얼굴들 (Full8loom),구구단,2
1281,영광의 얼굴들 (Full8loom),로미오,2
1282,영광의 얼굴들 (Full8loom),아스트로,2
1283,박성수,슈가,2
1284,박상준,업텐션,2
1285,오레오,여자친구,2
1286,박봉성,버즈,2
1287,박덕상,파이브돌스,2
1288,오브로스,빅톤,2
1289,박준하,트랙스,2
1290,양현석,빅뱅,2
1291,오브로스,업텐션,2
1292,박지원,프로미스나인,2
1293,배성현,첸백시,2
1294,안영민,백퍼센트,2
1295,안영민,브라운 아이드 걸스,2
1296,안영민,스피드,2
1297,안영민,오렌지캬라멜,2
1298,안영민,쥬얼리,2
1299,방시혁,god,2
1300,안영민,초신성,2
1301,반미선,에스아이에스,2
1302,박현중,파이브돌스,2
1303,앤드,더블에스오공일,2
1304,앤드,플라이 투 더 스카이,2
1305,박창현,업텐션,2
1306,양갱,모모랜드,2
1307,양요섭,비스트,2
1308,양재선,씨유,2
1309,양재선,에이포,2
1310,박지후,립버블,2
1311,박지환,립버블,2
1312,박기현,파란,2
1313,박근태,소년공화국,2
1314,안데니,god,2
1315,오희준,크나큰,2
1316,미친감성,소나무,2
1317,미쓰라 진,인피니트,2
1318,용감한 형제,BP 라니아,2
1319,용감한 형제,로미오,2
1320,용감한 형제,보이프렌드,2
1321,문설리,라붐,2
1322,용감한 형제,티아라,2
1323,용감한 형제,파이브돌스,2
1324,무스 (MOOS),매드타운,2
1325,무,에스이에스,2
1326,모울,소녀시대,2
1327,용배 (RBW),업텐션,2
1328,멧돼지,빅톤,2
1329,우석 (펜타곤),비투비,2
1330,우석 (펜타곤),씨엘씨,2
1331,마부스 (Maboos),로미오,2
1332,마부스,초신성,2
1333,마부스,브레이브걸스,2
1334,우연석,제이엔씨,2
1335,미친감성,제이와이제이,2
1336,오하영 (에이핑크),에이핑크,2
1337,오석준,투야,2
1338,민수,소년공화국,2
1339,박근철,임팩트,2
1340,박근철,엔시티 유,2
1341,박근철,멜로디데이,2
1342,오션 (5TION),오션,2
1343,박건호,핑클,2
1344,박강일,헤일로,2
1345,오예진,인투잇,2
1346,민지영,파이브,2
1347,오운 (OOON),헤일로,2
1348,민연재,히스토리,2
1349,민연재,포미닛,2
1350,민연재,젝스키스,2
1351,오종혁,제이엔씨,2
1352,민연재,슈퍼주니어,2
1353,민연재,비에이피,2
1354,오준성,티맥스,2
1355,오지훈,구피,2
1356,민연재,로미오,2
1357,민연재,더블에스 삼공일,2
1358,배진렬 (JR Groove),엔소닉,2
1359,배화영,에스이에스,2
1360,김석현,플라이 투 더 스카이,2
1361,승,아이콘,2
1362,서지음,엔시티 드림,2
1363,서지음,슈퍼주니어,2
1364,서지음,샤이니,2
1365,서지음,동방신기,2
1366,신또,대국남아,2
1367,서정화,슈퍼주니어,2
1368,서정진,제이엔씨,2
1369,신명수,방탄소년단,2
1370,신민철,투엑스,2
1371,서정아,아이오아이,2
1372,신사동 호랭이,달샤벳,2
1373,신사동 호랭이,모모랜드,2
1374,서재우 (TENTEN),펜타곤,2
1375,신사동 호랭이,소년공화국,2
1376,신사동 호랭이,스피드,2
1377,신사동 호랭이,트러블 메이커,2
1378,신사동 호랭이,파이브돌스,2
1379,서융근,신화,2
1380,서운영,샤크라,2
1381,서지음,펜타곤,2
1382,서현 (SEOHYUN),소녀시대-태티서,2
1383,서용배 (TENTEN),포미닛,2
1384,성민 (SUNGMIN),슈퍼주니어,2
1385,송백경,스위티,2
1386,송수윤,투하트,2
1387,송승현 (FT아일랜드),에프티 아일랜드,2
1388,송양하,더블에스 삼공일,2
1389,손호영,god,2
1390,송양하,업텐션,2
1391,송지훈,디베이스,2
1392,손성희,버즈,2
1393,송지훈,크레용팝,2
1394,송캐럿 (Jam Factory),레드벨벳,2
1395,송하영,프로미스나인,2
1396,슈,에스이에스,2
1397,슈아이,슈아이,2
1398,슈퍼창따이,마틸다,2
1399,슈퍼창따이,에이핑크,2
1400,슈퍼창따이,틴탑,2
1401,성주 of Uniq,유니크,2
1402,성유리,핑클,2
1403,성오,투포케이,2
1404,서용배 (TENTEN),헬로비너스,2
1405,서용배 (TENTEN),씨엘씨,2
1406,아톰너구리,슈아이,2
1407,브라더수,몬스타엑스,2
1408,심은지,러블리즈,2
1409,보라 (씨스타),씨스타,2
1410,별들의 전쟁,헬로비너스,2
1411,별들의 전쟁,틴탑,2
1412,별들의 전쟁,제국의 아이들,2
1413,별들의 전쟁,워너원,2
1414,별들의 전쟁,씨리얼,2
1415,별들의 전쟁,브레이브걸스,2
1416,변방의 킥소리,러블리즈,2
1417,심재희,유키스,2
1418,베카 (애프터스쿨),애프터 스쿨,2
1419,심현보,쥬얼리,2
1420,싸이 (PSY),디베이스,2
1421,범이,모모랜드,2
1422,싸이져,시크릿,2
1423,백종열,룰라,2
1424,백명한,하이포,2
1425,아스트로 (ASTRO),아스트로,2
1426,배화영,플라이 투 더 스카이,2
1427,심선,브이에이브이,2
1428,블랙아이드 필승,에이핑크,2
1429,서용배 (TENTEN),비원에이포,2
1430,블랙아이드 필승,트와이스,2
1431,서용배 (TENTEN),다이아,2
1432,신아녜스,레이디스 코드,2
1433,신아녜스,보이프렌드,2
1434,신아녜스,소녀시대,2
1435,신아녜스,슈퍼주니어,2
1436,신아녜스,에스이에스,2
1437,새벽,포미닛,2
1438,새벽,로미오,2
1439,상추,티아라,2
1440,상추,초신성,2
1441,상원,신화,2
1442,신연아,베이비 복스 리브,2
1443,빌리비,미스터미스터,2
1444,신익수,티티마,2
1445,빅톤,카드,2
1446,신재홍,써클,2
1447,빅뱅 (방승철),더블에스오공일,2
1448,신지원,쥬얼리,2
1449,신진혜,슈퍼주니어,2
1450,우진,스트레이 키즈,2
1451,마경식,쿨,2
1452,원영헌,빅톤,2
1453,김진훈,디헤븐,2
1454,김진환,소녀시대,2
1455,김진아,알,2
1456,김진아,슈퍼주니어,2
1457,김진수,슈가,2
1458,이던,비투비,2
1459,이던,씨엘씨,2
1460,김지훈 (J.Skillz),더블에스 삼공일,2
1461,이도연,엔알지,2
1462,이동수,카라,2
1463,김준선,에이시아,2
1464,이뮤즈,인투잇,2
1465,이미지스 (IMAGES),제이비제이,2
1466,이민혁,씨엘씨,2
1467,이민혁,펜타곤,2
1468,김재현,더블에스 삼공일,2
1469,김재덕,젝스키스,2
